spatial id,temporal id,Target (normal),Normal target,Tmax t,Tmin_Summer t,Tmin_Winter t,DegreeDays t,ColdTolerance t+1,RelativeHumidity t,SMI t,WindSpeed t,PeakEmergence t,PineCover t,PineHeight t,PineAge t,Latitude,Longitude,Elevation,Slope,Aspect,Northerness,Easterness,Stems,BP0,BP1,BP2,BP3,BP0red,BP1red,BP2red,BP3red,BP0man,BP1man,BP2man,BP3man,Dist2BorderS
118,2008,0.0,0.0,32.9652,3.3941,-36.9519,1313.897065,0.32946,64.7926,78.1970666666667,13.47665,219,0.561007015907336,1.76985694994551,8.72290051796062,49.554656316099994,-109.89561036379999,1176,3.38,26.2,0.8972583696743279,0.441505852791745,6.07527102291488,0,0,0,0,0,0,0,0,0,0,0,0,3001.9262607742103
119,2008,0.0,0.0,32.9609,3.4018,-36.9491,1313.789214,0.32962,64.7943666666667,78.1237333333333,13.47315,219,1.6323049523149398,1.7499268528254095,8.53985849218952,49.554656316099994,-109.89422536379999,1175,3.84,34.5,0.824126188622016,0.5664062369248329,12.519536509938199,0,0,0,0,0,0,0,0,0,0,0,0,3070.073764106989
120,2008,0.0,0.0,32.9635,3.4056,-36.9431,1313.853716,0.32943,64.7975,77.8861333333333,13.4667,219,5.693372221641308,2.08333893737654,11.1198787562098,49.554656316099994,-109.89284036379999,1175,3.84,34.5,0.824126188622016,0.5664062369248329,83.677610698327,0,0,0,0,0,0,0,0,0,0,0,0,3140.4266763656897
121,2008,0.0,0.0,32.9845,3.4331,-36.9564,1317.719714,0.33049,64.7921666666667,77.2564333333333,13.47875,219,6.97708437548908,2.12351009678969,11.2708729173219,49.554656316099994,-109.89145536379999,1169,5.23,56.0,0.5591929034707471,0.8290375725550421,102.748307883376,0,0,0,0,0,0,0,0,0,0,0,0,3211.86160165064
122,2008,0.0,0.0,33.0874,3.4768,-36.9817,1329.8306289999996,0.33169,64.7805666666667,75.7554,13.50435,218,4.97368532902055,2.31648713124559,12.531909661245699,49.554656316099994,-109.89007036379999,1159,5.11,65.6,0.4131044298245421,0.9106836608061768,46.3261511515411,0,0,0,0,0,0,0,0,0,0,0,0,3285.3089804854303
133,2008,0.0,0.0,33.0343,3.3125,-36.9093,1312.750526,0.3228,64.8077333333333,79.2794,13.4421,219,0.0,1.46192117379576,6.35128039812207,49.555556316099995,-109.89976536379999,1194,5.15,166.6,-0.972775878209396,0.23174790349415805,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2729.6244106594395
134,2008,0.0,0.0,33.0805,3.3436,-36.9271,1319.012016,0.32341,64.8020666666667,78.4372333333333,13.4546,219,0.01326189201006,1.38219777612517,5.8095417484014416,49.555556316099995,-109.89838036379999,1187,7.05,149.1,-0.858064905723644,0.51354125205817,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2794.1408357544897
135,2008,0.0,0.0,33.0826,3.3789,-36.9477,1322.169132,0.32566,64.7946666666667,77.80596666666669,13.470999999999998,219,0.103938187426714,1.55712438009868,7.26592788858488,49.555556316099995,-109.89699536379999,1179,5.95,132.0,-0.6691306063588579,0.743144825477394,0.816751974480837,0,0,0,0,0,0,0,0,0,0,0,0,2860.2489660299493
136,2008,0.0,0.0,33.0613,3.4104,-36.9644,1323.09461,0.32847,64.7881333333333,77.2999333333333,13.48545,219,0.544552161813868,1.68761238152729,8.325970650817,49.555556316099995,-109.89561036379999,1172,3.29,93.9,-0.068015290665248,0.997684278835605,5.8422781037375,0,0,0,0,0,0,0,0,0,0,0,0,2928.76599540452
137,2008,0.0,0.0,33.0263,3.4222,-36.9647,1320.936688,0.3298,64.7884666666667,77.1414333333333,13.4852,219,0.8968172087806179,1.82900264071736,9.37697278034557,49.555556316099995,-109.89422536379999,1170,3.29,50.2,0.6401096994849549,0.7682835235935229,11.9163672779705,0,0,0,0,0,0,0,0,0,0,0,0,2998.57536306755
138,2008,0.0,0.0,33.0288,3.4259,-36.9587,1320.998682,0.32961,64.7915333333333,77.1091666666667,13.47885,219,5.23953474611108,2.40244326487732,13.7198263240789,49.555556316099995,-109.89284036379999,1170,3.29,50.2,0.6401096994849549,0.7682835235935229,98.6081486882176,0,0,0,0,0,0,0,0,0,0,0,0,3070.56556433424
139,2008,0.0,0.0,33.0702,3.4576,-36.9748,1326.942931,0.33082,64.7845,76.2515,13.4945,218,8.29729297674839,2.54624908978576,14.8722305973206,49.555556316099995,-109.89145536379999,1163,4.24,61.4,0.4786918579406071,0.877982975427981,157.246851373689,0,0,0,0,0,0,0,0,0,0,0,0,3143.58707507511
140,2008,0.0,0.0,33.1573,3.4895,-36.9903,1336.619025,0.3314,64.7771,75.0861,13.511,218,5.9768413958850015,2.53945393586173,14.6034767964466,49.555556316099995,-109.89007036379999,1156,3.89,73.8,0.278991106039229,0.9602936856769432,99.0794773494927,0,0,0,0,0,0,0,0,0,0,0,0,3218.59146081302
151,2008,0.0,0.0,33.0051,3.263,-36.8629,1305.042308,0.32007,64.8244666666667,80.1258,13.4056,219,0.0,1.34858405151908,5.49550908577839,49.5564563161,-109.89976536379999,1207,6.54,201.2,-0.9323238012155122,-0.361624570082092,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2652.73551621755
152,2008,0.0,0.0,33.0083,3.2784,-36.8676,1306.220883,0.31966,64.8242666666667,79.8614666666667,13.4063,219,0.0032206943582929995,1.18377625985465,4.424551670590518,49.5564563161,-109.89838036379999,1204,9.74,158.2,-0.928485826880913,0.371367835550235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2719.0757022694893
153,2008,0.0,0.0,32.9804,3.3247,-36.9,1308.3697619999996,0.3225,64.8141,79.5446,13.42825,219,0.0110276712543,1.38760327326759,6.12266737419122,49.5564563161,-109.89699536379999,1193,10.61,132.5,-0.67559020761566,0.7372773368101241,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2786.9637352177397
154,2008,0.0,0.0,33.0554,3.403,-36.9574,1321.71465,0.32712,64.792,77.5414666666667,13.4762,219,0.31226366852243703,1.55911433646907,7.51648947643662,49.5564563161,-109.89561036379999,1174,7.41,113.9,-0.40514158677986295,0.914253955234264,3.1359174781431403,0,0,0,0,0,0,0,0,0,0,0,0,2857.2374066777397
155,2008,0.0,0.0,33.1149,3.4387,-36.9768,1329.593018,0.32913000000000003,64.7838,76.3007333333333,13.49445,218,0.451467255149993,1.96492314577813,10.5438443651774,49.5564563161,-109.89422536379999,1166,3.38,96.3,-0.109734311091045,0.9939609554551802,4.84586892909374,0,0,0,0,0,0,0,0,0,0,0,0,2928.75090513526
156,2008,0.0,0.0,33.1175,3.4424,-36.9708,1329.651172,0.32894,64.7868666666667,76.2673333333333,13.48815,218,3.1745166663220097,2.6210855766335,15.3937979377824,49.5564563161,-109.89284036379999,1166,3.38,96.3,-0.109734311091045,0.9939609554551802,60.781875182645294,0,0,0,0,0,0,0,0,0,0,0,0,3002.41443331526
157,2008,0.0,0.0,33.169000000000004,3.4622,-36.9773,1335.265461,0.32926,64.7841,75.5952,13.49455,218,6.983278870466171,2.67500768434661,15.7922213371367,49.5564563161,-109.89145536379999,1162,2.74,101.1,-0.192521966525907,0.981292663992245,138.10774040276002,0,0,0,0,0,0,0,0,0,0,0,0,3077.05229433764
158,2008,0.0,0.0,33.242,3.49,-36.9898,1343.4182529999996,0.3297,64.77816666666669,74.6079666666667,13.50785,218,5.37037136301751,2.6207628838976698,15.309845875383001,49.5564563161,-109.89007036379999,1156,3.43,116.4,-0.444635179184928,0.8957117602394129,102.642913354546,0,0,0,0,0,0,0,0,0,0,0,0,3153.63809954888
169,2008,0.0,0.0,32.7841,3.2292,-36.8296,1284.098192,0.32246,64.8356666666667,82.1642333333333,13.3812,220,0.0,1.27126096821144,4.836869510436371,49.5573563161,-109.89976536379999,1216,6.08,280.6,0.183951350612721,-0.982935349149554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2577.43833563409
170,2008,0.0,0.0,32.7101,3.2104,-36.8012,1275.695924,0.3213,64.8455,83.0223666666667,13.361,220,0.0,0.996585538934482,3.07549340574633,49.5573563161,-109.89838036379999,1222,2.76,136.9,-0.7301622766207521,0.683273773680799,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2645.66602246713
171,2008,0.0,0.0,32.791,3.2828,-36.8609,1288.6745119999996,0.32283,64.8287333333333,81.2473333333333,13.3963,219,0.0,1.20927658885,4.85384049947425,49.5573563161,-109.89699536379999,1204,10.13,115.4,-0.428935133403146,0.9033352928633008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2715.3887276232
172,2008,0.0,0.0,32.9834,3.3798,-36.9372,1313.465539,0.32594,64.8013333333333,78.5203666666667,13.4552,219,0.090669056193882,1.39498642449621,6.367238387052572,49.5573563161,-109.89561036379999,1180,10.16,113.8,-0.4035452963523901,0.9149596678498252,0.865909724569917,0,0,0,0,0,0,0,0,0,0,0,0,2787.4661094264
173,2008,0.0,0.0,33.1354,3.4312,-36.97,1330.3662800000004,0.32769000000000004,64.7877333333333,76.5471333333333,13.48505,218,0.181595204173675,2.1088663521698,11.6363421911783,49.5573563161,-109.89422536379999,1168,5.17,119.0,-0.484809620246337,0.874619707139396,1.7528215982341695,0,0,0,0,0,0,0,0,0,0,0,0,2860.72296723956
174,2008,0.0,0.0,33.138000000000005,3.4349,-36.964,1330.424666,0.3275,64.7908666666667,76.3383,13.4787,218,0.24702609143078305,2.68987791928066,15.8225009451253,49.5573563161,-109.89284036379999,1168,5.17,119.0,-0.484809620246337,0.874619707139396,2.6707615638264905,0,0,0,0,0,0,0,0,0,0,0,0,2936.0923610068603
175,2008,0.0,0.0,33.1999,3.4546,-36.9706,1336.906571,0.32793,64.7881,75.6059333333333,13.485,218,2.7079455730072404,2.7639989734505,16.3639898882193,49.5573563161,-109.89145536379999,1164,2.69,132.9,-0.680720868958918,0.732542898787379,52.827263359267796,0,0,0,0,0,0,0,0,0,0,0,0,3012.37254135431
176,2008,0.0,0.0,33.23,3.4663,-36.9708,1339.97776,0.32781,64.7882333333333,75.2049,13.48505,218,3.4210011713576,2.7214334094803703,15.9608734672784,49.5573563161,-109.89007036379999,1162,3.42,136.4,-0.724171861437468,0.68961954373567,68.3463287350496,0,0,0,0,0,0,0,0,0,0,0,0,3090.56013052501
187,2008,0.0,0.0,32.6765,3.2869,-36.8833,1281.595822,0.32824000000000003,64.8196,82.1337,13.4143,220,0.0,1.2180014608233,4.3405963404316,49.5582563161,-109.89976536379999,1201,11.06,323.8,0.806960312143802,-0.5906056676199251,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2503.87647408684
188,2008,0.0,0.0,32.613,3.2526,-36.8413,1272.296834,0.32629,64.83466666666669,82.9202333333333,13.38275,220,0.0,0.845488696661505,1.95195479895915,49.5582563161,-109.89838036379999,1211,7.04,341.0,0.945518575599317,-0.32556815445715803,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2574.05343816838
848,2008,1.0,1.0,32.7815,3.4034,-36.922,1300.326455,0.33015,64.8127333333333,79.9051333333333,13.41435,219,3.9740895718823,4.3377725291770695,20.9554949134363,49.5744563161,-109.89561036379999,1175,7.95,56.9,0.546101961014429,0.8377187166204392,62.4176844243011,0,0,0,0,0,0,0,0,0,0,0,0,2022.88471628698
864,2008,1.0,1.0,30.9588,2.3579,-36.4165,1106.742626,0.33664,64.7989,90.1395,13.6901,225,7.90676678433738,3.89033372138238,22.929560003573,49.5753563161,-110.00364036379999,1361,10.74,349.8,0.984195607969242,-0.177084740319584,171.630455398095,0,0,0,0,0,0,0,0,0,0,0,0,68.8999200452663
866,2008,1.0,1.0,30.9101,2.3722,-36.4177,1104.7137779999996,0.33706,64.8028,90.2523666666667,13.6783,225,10.2242242547245,4.9352500906748,27.13442751627189,49.5753563161,-110.00087036379999,1359,11.35,0.9,0.9998766324816608,0.015707317311821,245.556524775253,0,0,0,0,0,0,0,0,0,0,0,0,69.2115955138853
867,2008,1.0,1.0,30.91,2.4335,-36.5107,1105.117609,0.33906,64.8052,90.308,13.67265,225,9.589387465070901,4.91250043283571,27.8249035156914,49.5753563161,-109.99948536379999,1360,10.94,9.1,0.9874138067509108,0.158158067254484,253.88555032129398,0,0,0,0,0,0,0,0,0,0,0,0,70.83305493987659
868,2008,1.0,1.0,30.957,2.4582,-36.5519,1110.520205,0.33763000000000004,64.8058,90.2547666666667,13.666,225,12.264380833958096,5.01365676808337,28.717902134703802,49.5753563161,-109.99810036379999,1353,10.91,34.9,0.8201518758737719,0.572145873445516,301.964347270718,0,0,0,0,0,0,0,0,0,0,0,0,72.4681137050523
870,2008,1.0,1.0,31.2552,2.5647,-36.7599,1141.280377,0.33317,64.7991,90.1030333333333,13.65875,223,9.86862573592316,5.11437015369484,27.6025155360639,49.5753563161,-109.9953303638,1319,13.19,59.5,0.507538362960704,0.8616291604415259,360.593073088545,0,0,0,0,0,0,0,0,0,0,0,0,75.7320038256264
881,2008,1.0,1.0,31.2299,2.525,-36.4944,1130.9275189999996,0.33287,64.8352666666667,89.5269333333333,13.58845,224,1.18367226523344,3.85053464022781,20.823203045531002,49.5753563161,-109.98009536379999,1350,4.63,62.4,0.4632960351198621,0.886203579231215,19.4349502450095,0,0,0,0,0,0,0,0,0,0,0,0,93.99087124271179
884,2008,1.0,1.0,31.2415,2.5908,-36.5769,1136.768084,0.33252,64.8382333333333,89.7813,13.5695,224,25.4721214225146,7.66881924013319,40.7114945979465,49.5753563161,-109.97594036379999,1334,8.4,42.8,0.7337298645028759,0.679441304261516,351.19185568018304,0,0,0,0,0,0,0,0,0,0,0,0,93.91803776439859
889,2008,1.0,1.0,31.4515,2.6196,-36.5584,1152.627918,0.33002,64.8502666666667,89.18673333333332,13.5385,223,18.069513076481602,13.9754411497894,71.8827829229467,49.5753563161,-109.9690153638,1332,7.56,316.7,0.72777275765721,-0.685818352927376,360.521778112161,0,0,0,0,0,0,0,0,0,0,0,0,92.08595416524193
893,2008,1.0,1.0,31.3427,2.575,-36.4235,1137.413982,0.33057,64.8651333333333,89.4723,13.51515,224,12.562550207273901,13.9288153742435,75.60248894904859,49.5753563161,-109.96347536379999,1350,6.09,110.7,-0.35347484377925703,0.9354440308298672,366.756277785804,0,0,0,0,0,0,0,0,0,0,0,0,90.65238677268542
894,2008,1.0,1.0,31.454,2.6285,-36.5048,1150.376869,0.32794,64.8644,89.1985,13.50695,223,9.460084821602779,13.8983126641625,78.27912838890259,49.5753563161,-109.96209036379999,1336,8.45,110.0,-0.34202014332566905,0.939692620785908,331.423897446915,0,0,0,0,0,0,0,0,0,0,0,0,90.2973282697052
895,2008,1.0,1.0,31.5736,2.6804,-36.5768,1163.931787,0.32625,64.8625666666667,89.1857666666667,13.50165,223,15.202296580694304,13.8637927060089,79.4964186458963,49.5753563161,-109.96070536379999,1322,9.45,110.6,-0.35184164840470195,0.936059535738973,322.283344114916,0,0,0,0,0,0,0,0,0,0,0,0,89.94985812692009
898,2008,1.0,1.0,32.0905,2.8897,-36.8783,1219.82234,0.32491,64.8367666666667,87.3025333333333,13.524,221,24.246816213576498,13.476475352179898,70.0282376243713,49.5753563161,-109.95655036379999,1262,3.01,56.8,0.5475632234925499,0.836764313458962,294.403158398596,0,0,0,0,0,0,0,0,0,0,0,0,89.08161101475241
899,2008,1.0,1.0,32.0374,2.8617,-36.8212,1212.333587,0.32519000000000003,64.8469666666667,87.5167333333333,13.505999999999998,221,17.8774249188873,13.1767508220759,67.4712827447311,49.5753563161,-109.95516536379999,1272,7.54,308.6,0.6238795967093871,-0.7815204724188181,253.89922489248798,0,0,0,0,0,0,0,0,0,0,0,0,88.7972592354945
901,2008,1.0,1.0,31.8059,2.7823,-36.6498,1188.22396,0.32696,64.8652,88.1522666666667,13.47535,222,10.4523392738359,11.6183236224622,61.23487718327121,49.5753563161,-109.9523953638,1292,7.78,317.0,0.7313537016191709,-0.6819983600624978,338.309165811547,0,0,0,0,0,0,0,0,0,0,0,0,88.2465639385975
902,2008,1.0,1.0,31.7116,2.7441,-36.5739,1176.5463519999996,0.32744,64.8747,88.80686666666668,13.46135,222,7.45322404730135,10.5838103580929,56.659789771431,49.5753563161,-109.9510103638,1305,7.06,314.7,0.703394702810503,-0.710799473872993,254.96710868351002,0,0,0,0,0,0,0,0,0,0,0,0,88.01576870445841
913,2008,1.0,1.0,31.7064,2.7242,-36.4042,1169.017632,0.32498,64.8342666666667,87.8037333333333,13.38375,222,4.14961533179849,2.0177929721610304,9.39534540720615,49.5753563161,-109.93577536379999,1325,6.66,143.5,-0.803856860617217,0.594822786751341,24.327057872957106,0,0,0,0,0,0,0,0,0,0,0,0,85.60857680450509
951,2008,1.0,1.0,31.0548,2.4734,-36.6567,1119.838298,0.33731,64.7942333333333,90.1965,13.68735,224,9.130486325551367,4.84677410944278,28.0804323338853,49.57625631609999,-110.00364036379999,1341,13.32,358.0,0.999390827019096,-0.034899496702501004,240.498219490666,0,0,0,0,0,0,0,0,0,0,0,0,168.910859405325
952,2008,1.0,1.0,31.0509,2.4783,-36.6503,1119.856581,0.3373,64.7964,90.1838333333333,13.6815,224,11.2170928704618,5.74082227239251,32.0675364863237,49.57625631609999,-110.00225536379999,1341,13.32,358.0,0.999390827019096,-0.034899496702501004,306.308170766555,0,0,0,0,0,0,0,0,0,0,0,0,167.632214574784
954,2008,1.0,1.0,31.0058,2.4908,-36.6442,1117.776533,0.33775,64.8005666666667,90.2714666666667,13.66975,225,11.350055034602402,5.506610499255201,29.895044589433397,49.57625631609999,-109.99948536379999,1340,14.0,3.5,0.998134798421867,0.06104853953485701,348.9045001263881,0,0,0,0,0,0,0,0,0,0,0,0,170.885009240584
956,2008,1.0,1.0,31.1563,2.5458,-36.7348,1133.037602,0.33506,64.7995,90.0237333333333,13.6609,224,14.3568655918045,6.01262415482915,32.9759824224966,49.57625631609999,-109.99671536379999,1324,12.99,36.6,0.802817475191115,0.5962248749656159,494.321976916577,0,0,0,0,0,0,0,0,0,0,0,0,174.145175793978
968,2008,1.0,1.0,31.3069,2.5066,-36.4559,1134.598695,0.33083,64.8373,89.2721333333333,13.5874,224,4.80010156574917,4.532154045934701,23.793666532785203,49.57625631609999,-109.98009536379999,1356,7.05,125.5,-0.5807029557109399,0.8141155183563191,61.07096689514579,0,0,0,0,0,0,0,0,0,0,0,0,194.042011367114
970,2008,1.0,1.0,31.5419,2.605,-36.6192,1161.211791,0.32685,64.8345,88.9428,13.57415,223,26.7654450996815,8.83891968336684,46.2130913645815,49.57625631609999,-109.97732536379999,1328,6.42,118.0,-0.469471562785891,0.882947592858927,424.910632360828,0,0,0,0,0,0,0,0,0,0,0,0,194.356368773223
971,2008,1.0,1.0,31.5428,2.6097,-36.6129,1161.242078,0.32682,64.837,88.9316666666667,13.5679,223,21.6186995490589,9.15029968657109,45.577404868889104,49.57625631609999,-109.97594036379999,1328,6.42,118.0,-0.469471562785891,0.882947592858927,336.035549811269,0,0,0,0,0,0,0,0,0,0,0,0,193.982840113283
972,2008,1.0,1.0,31.5914,2.6421,-36.6603,1167.67041,0.32637,64.8362,89.1357666666667,13.56365,223,10.652292450157804,9.84334016608818,48.65255979573521,49.57625631609999,-109.9745553638,1319,7.11,109.6,-0.33545156975025503,0.942057452787297,223.03435634119495,0,0,0,0,0,0,0,0,0,0,0,0,193.61383491962602
975,2008,1.0,1.0,31.6312,2.6782,-36.6817,1172.835371,0.32796,64.8409333333333,89.0507333333333,13.547,222,9.78353293102282,14.3807534740519,71.3052149940177,49.57625631609999,-109.9704003638,1312,7.9,314.0,0.694658370458997,-0.719339800338652,317.312193305581,0,0,0,0,0,0,0,0,0,0,0,0,192.512541932346
977,2008,1.0,1.0,31.4602,2.6371,-36.5756,1154.344783,0.32989,64.8523333333333,89.1699666666667,13.53025,223,13.476084729734799,14.427279971674599,73.6247929957717,49.57625631609999,-109.9676303638,1328,7.2,326.0,0.8290375725550408,-0.5591929034707471,469.336479919235,0,0,0,0,0,0,0,0,0,0,0,0,191.788450043448
980,2008,1.0,1.0,31.2752,2.572,-36.4171,1132.100603,0.33209,64.8660666666667,89.6613,13.51315,224,13.121355151519499,14.1350769324486,74.249995418515,49.57625631609999,-109.96347536379999,1351,4.22,74.8,0.262189178640865,0.9650164944723107,422.10403179251296,0,0,0,0,0,0,0,0,0,0,0,0,190.717414167202
986,2008,1.0,1.0,32.0872,2.8696,-36.8131,1220.006347,0.32552,64.8411,87.24193333333332,13.5137,221,23.2090835034633,13.054163423756002,66.5057654360444,49.57625631609999,-109.95516536379999,1263,5.51,315.1,0.708339837724529,-0.7058715706786808,275.476635503756,0,0,0,0,0,0,0,0,0,0,0,0,188.862621784781
987,2008,1.0,1.0,31.9676,2.8309,-36.7396,1206.1596539999996,0.3259,64.8533,87.6637666666667,13.49285,221,19.516465139536606,12.516803449728801,64.6614764034912,49.57625631609999,-109.95378036379999,1276,7.57,311.1,0.6573752457940961,-0.7535633923016379,393.09882764001503,0,0,0,0,0,0,0,0,0,0,0,0,188.57808295443002
79,2009,0.0,0.0,29.0402,2.4425,-33.1293,1275.992585,0.45137,62.2958666666667,93.5639333333333,12.1061,222,0.015095808405525,1.2394199714897198,5.88147152749843,49.5528563161,-109.89976536379999,1203,8.98,351.0,0.987688340595138,-0.15643446504023098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2968.5920230673805
80,2009,0.0,0.0,28.9722,2.4314,-33.1192,1270.671151,0.4511600000000001,62.3095,94.4117333333333,12.09345,222,0.0,1.21381770861603,5.664678795227702,49.5528563161,-109.89838036379999,1206,8.35,14.8,0.9668233886044592,0.25544575793579,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3028.0244554128003
81,2009,0.0,0.0,29.066,2.4599,-33.1399,1280.6601859999996,0.45125,62.3012666666667,92.5272,12.10105,222,0.001412157546961,1.2224761157178798,5.75090791207276,49.5528563161,-109.89699536379999,1200,7.05,46.2,0.692143173870407,0.721760228098362,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3089.1348490963
82,2009,0.0,0.0,29.2731,2.5152,-33.1811,1300.288509,0.45172,62.2767,87.84683333333332,12.12405,222,1.6655628983201,1.19340761163653,5.525551992940558,49.5528563161,-109.89561036379999,1188,4.5,52.3,0.611527040185831,0.7912235329674899,16.8825381230545,0,0,0,0,0,0,0,0,0,0,0,0,3152.6849448638395
83,2009,0.0,0.0,29.3418,2.535,-33.1949,1306.767941,0.45183,62.2722,86.1032333333333,12.12835,222,3.38325315389011,1.12883145434648,5.01183408278848,49.5528563161,-109.89422536379999,1184,3.35,35.9,0.810041640445796,0.5863723567357889,34.3082647385036,0,0,0,0,0,0,0,0,0,0,0,0,3217.6434536059196
84,2009,0.0,0.0,29.3388,2.537,-33.1951,1306.874024,0.45174,62.2785,85.9841666666667,12.12255,222,3.6074116159698,1.07703590305323,4.5857386280749814,49.5528563161,-109.89284036379999,1184,3.35,35.9,0.810041640445796,0.5863723567357889,36.139314468167896,0,0,0,0,0,0,0,0,0,0,0,0,3284.83978757618
85,2009,0.0,0.0,29.3319,2.5568,-33.209,1306.986263,0.45201,62.273733333333304,85.0736666666667,12.12725,222,3.6093259542713,1.07411015016964,4.6187048120891605,49.5528563161,-109.89145536379999,1180,4.82,38.2,0.785856893175402,0.618408395357554,35.5807576739389,0,0,0,0,0,0,0,0,0,0,0,0,3353.20213075466
86,2009,0.0,0.0,29.3253,2.5857,-33.2296,1307.394373,0.45245,62.262866666666696,84.4303,12.1376,221,9.60485252384251,1.57727400995873,7.369903103673098,49.5528563161,-109.89007036379999,1174,6.91,42.3,0.73963109497861,0.673012513509773,121.19602606433901,0,0,0,0,0,0,0,0,0,0,0,0,3423.6212410960693
97,2009,0.0,0.0,29.2595,2.4991,-33.1733,1297.142034,0.45186,62.263233333333304,89.2898,12.13305,222,0.0,1.16167801231131,5.4613333460884,49.5537563161,-109.89976536379999,1190,4.83,3.7,0.9979156182721792,0.064532308252958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2887.66616365125
98,2009,0.0,0.0,29.1878,2.5012,-33.1735,1291.18339,0.45193,62.2695666666667,90.4637,12.12725,222,0.112331152103565,1.1459645178977098,5.3204654361534285,49.5537563161,-109.89838036379999,1190,6.8,11.4,0.980271174621722,0.197657340379126,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2948.72900301083
99,2009,0.0,0.0,29.2042,2.5166,-33.184,1293.518975,0.45205,62.2679,89.6401666666667,12.1288,222,0.010033126256419,1.19471486394173,5.73381518998576,49.5537563161,-109.89699536379999,1187,6.81,23.5,0.917060074385124,0.398749068925246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3011.4477887112207
100,2009,0.0,0.0,29.3058,2.5365,-33.1978,1303.305993,0.45206,62.2633333333333,87.1923333333333,12.1332,222,0.7997257114577679,1.2014184233592,5.79381821150491,49.5537563161,-109.89561036379999,1183,4.82,28.5,0.8788171126619649,0.477158760259608,6.77182500295885,0,0,0,0,0,0,0,0,0,0,0,0,3076.60180178984
101,2009,0.0,0.0,29.3656,2.552,-33.2083,1309.306195,0.45209,62.2613,85.6386,12.1352,221,2.43648020103274,1.14978235324156,5.37096363513774,49.5537563161,-109.89422536379999,1180,3.84,35.3,0.8161375900801601,0.577857624383505,20.651017427744602,0,0,0,0,0,0,0,0,0,0,0,0,3143.13187478808
102,2009,0.0,0.0,29.3626,2.5539,-33.2085,1309.410704,0.452,62.2676333333333,84.9922666666667,12.12945,221,3.30774339976597,1.14717960630719,5.31240507456732,49.5537563161,-109.89284036379999,1180,3.84,35.3,0.8161375900801601,0.577857624383505,41.10132347698161,0,0,0,0,0,0,0,0,0,0,0,0,3211.8861895186897
103,2009,0.0,0.0,29.3768,2.5828,-33.2292,1311.765843,0.45238,62.2567666666667,83.9365,12.1398,221,3.73808978278794,1.1439322036408202,5.1935688463127,49.5537563161,-109.89145536379999,1174,5.44,48.5,0.662620048215738,0.7489557207890021,42.5532898804468,0,0,0,0,0,0,0,0,0,0,0,0,3281.76729242026
104,2009,0.0,0.0,29.4565,2.6344,-33.2669,1320.119321,0.45312,62.2303,81.4082666666667,12.16485,221,3.8393221444393903,1.11074507071976,4.91195171920481,49.5537563161,-109.89007036379999,1163,6.61,51.5,0.6225146366376201,0.782608156852414,40.8671950626685,0,0,0,0,0,0,0,0,0,0,0,0,3353.6853714412105
115,2009,0.0,0.0,29.3862,2.507,-33.1799,1309.621308,0.4516600000000001,62.258133333333305,86.5169333333333,12.1345,222,0.010046575967223,1.06734218689462,4.87126156539762,49.554656316099994,-109.89976536379999,1188,1.97,104.4,-0.24868988716485504,0.968583161128631,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2807.9742658319396
116,2009,0.0,0.0,29.3995,2.5359,-33.2006,1311.552976,0.45207,62.2482,85.5992666666667,12.1438,221,0.145385786944729,1.04507956710063,4.69825494565066,49.554656316099994,-109.89838036379999,1182,2.78,70.6,0.332161131883703,0.943222657947601,0.850725465811365,0,0,0,0,0,0,0,0,0,0,0,0,2870.7315616893898
117,2009,0.0,0.0,29.407,2.5559,-33.2144,1312.644493,0.4523100000000001,62.2433,84.9419333333333,12.1484,221,0.335104958380711,1.13144370091845,5.41974890938764,49.554656316099994,-109.89699536379999,1178,3.34,44.7,0.7107994738729921,0.703394702810504,2.35577245987915,0,0,0,0,0,0,0,0,0,0,0,0,2935.116316546189
118,2009,0.0,0.0,29.423,2.567,-33.2214,1314.340723,0.45236,62.2439,84.3422333333333,12.148,221,0.641150875322666,1.17990463329693,5.81526701197345,49.554656316099994,-109.89561036379999,1176,3.38,26.2,0.8972583696743279,0.441505852791745,6.07527102291488,0,0,0,0,0,0,0,0,0,0,0,0,3001.9262607742103
